snp,p_emp,mean_abs_shap,stdev_abs_shap,mean_shap
SNP13492,0.6389830508474577,1.2046798460687568e-05,1.1283100775581653e-05,-1.7128816883390148e-13
SNP13529,0.6389830508474577,7.817368356578905e-06,6.300329878727797e-06,-3.031649005909761e-14
SNP12698,0.6389830508474577,1.1499595993835025e-05,1.177011361571863e-05,3.339550858072471e-14
SNP13157,0.6389830508474577,1.258473716310012e-05,6.605622005113011e-06,-5.760133111228546e-14
SNP471,0.6389830508474577,4.921061228439309e-06,5.53679405919678e-06,-1.5916157281026243e-13
SNP1194,0.6389830508474577,1.342911648256025e-05,9.818511993700925e-06,-1.3036090725411972e-13
SNP518,0.6389830508474577,1.2945191941374408e-05,9.720211884579494e-06,6.972792713592449e-14
SNP8845,0.6389830508474577,1.4499934356232794e-05,5.75781153333628e-06,3.637978807091713e-14
SNP9306,0.6389830508474577,1.4843228042688376e-05,5.771972022910018e-06,0.0
SNP6903,0.6389830508474577,1.4623000773402357e-05,7.2701592675344795e-06,-9.398111918320258e-14
SNP1439,0.6389830508474577,1.483061965094142e-05,6.65143592664985e-06,2.3646862246096135e-13
SNP14088,0.6389830508474577,1.4727935610305091e-05,8.388521619916589e-06,1.0004441719502211e-13
SNP407,0.6389830508474577,6.498835062605698e-06,7.606491144097006e-06,7.124375163887938e-14
SNP6137,0.6406779661016949,1.19376558723161e-05,6.5121741642734646e-06,0.0
SNP2156,0.6406779661016949,1.2897087096159036e-05,6.085328766532159e-06,3.880510727564494e-13
SNP9090,0.6406779661016949,1.1962089001826825e-05,6.3962728942792255e-06,-2.6981676152596873e-13
SNP4154,0.6406779661016949,1.0280354848267355e-05,7.86519674804112e-06,-8.48861721654733e-14
SNP9435,0.6406779661016949,1.4921536418720886e-05,9.48303755493406e-06,-2.6981676152596873e-13
SNP6203,0.6406779661016949,1.3755206261218215e-05,7.056127506096701e-06,9.701276818911235e-14
SNP9124,0.6406779661016949,1.349737030674684e-05,6.708250352429176e-06,4.092726157978177e-13
SNP12453,0.6406779661016949,1.3282593924183554e-05,6.788006828632105e-06,-3.0316490059097606e-13
SNP4548,0.6406779661016949,9.462582438573008e-06,6.851154813976196e-06,-7.882287415365378e-14
SNP2680,0.6406779661016949,1.552945213309916e-05,6.5882540167328336e-06,2.3646862246096135e-13
SNP10221,0.6406779661016949,1.0167954418041821e-05,4.784825207677286e-06,2.1221543041368326e-13
SNP9756,0.6406779661016949,1.460807457685102e-05,9.02289303283497e-06,3.0013325158506633e-13
SNP1315,0.6406779661016949,1.4640252078000533e-05,5.95598886125758e-06,-2.3646862246096135e-13
SNP8185,0.6406779661016949,6.954458070443555e-06,4.751742309094987e-06,-1.2732925824820997e-13
SNP9508,0.6406779661016949,1.0218918932878295e-05,4.785635043304166e-06,-1.546140993013978e-13
SNP2051,0.6406779661016949,1.3697882054657385e-05,1.3277165733347471e-05,1.2884508275116483e-13
SNP13877,0.6406779661016949,9.750790983768335e-06,5.194578440119495e-06,-4.244308608273665e-13
SNP7223,0.6406779661016949,1.4708832641190383e-05,6.8617171542804256e-06,1.2126596023639044e-14
SNP10272,0.6406779661016949,1.5870376967844397e-05,7.734925289045073e-06,0.0
SNP12523,0.6406779661016949,1.4629575471190037e-05,1.2883575907549755e-05,-4.244308608273665e-14
SNP1003,0.6406779661016949,1.2691925852171455e-05,5.350999113929344e-06,1.0913936421275138e-13
SNP7704,0.6406779661016949,1.3429215781191792e-05,7.164762402174716e-06,-8.791782117138306e-14
SNP3139,0.6406779661016949,8.207709409665161e-06,6.148392231667422e-06,-8.48861721654733e-14
SNP6640,0.6406779661016949,5.5996387482082355e-06,5.802029915775042e-06,1.4097167877480388e-13
SNP4933,0.6406779661016949,1.5168555297956724e-05,8.076996491174502e-06,-7.882287415365378e-14
SNP11956,0.6406779661016949,1.4162274195162658e-05,6.491802769252965e-06,-1.1520266222457092e-13
SNP7427,0.6406779661016949,1.425952325007529e-05,9.361180399088675e-06,-6.669627813001474e-14
SNP12487,0.6406779661016949,1.2286806434834337e-05,8.136421536241185e-06,-8.185452315956354e-14
SNP2146,0.6406779661016949,6.378657006583428e-06,6.389776277026434e-06,-5.0022208597511053e-14
SNP1293,0.6406779661016949,7.873861932239379e-06,6.052266253535926e-06,-1.8493058936049541e-13
SNP1213,0.6406779661016949,1.0909690760551408e-05,4.9069908439540705e-06,-6.669627813001474e-14
SNP12268,0.6406779661016949,7.661892680819923e-06,4.6229316843220745e-06,9.701276818911235e-14
SNP11343,0.6406779661016949,1.4941073004592909e-05,7.227993907437257e-06,-3.3348139065007366e-13
SNP12269,0.6406779661016949,1.3244481413797378e-05,1.1433995866600461e-05,-5.911715561524034e-14
SNP2782,0.6406779661016949,1.4214704006008105e-05,6.684382859696395e-06,3.031649005909761e-14
SNP7455,0.6406779661016949,1.2926452132736207e-05,1.0022127097438109e-05,-3.145335843631377e-13
SNP8688,0.6406779661016949,1.4034536810261974e-05,1.0725208913371503e-05,-3.637978807091713e-14
SNP9711,0.6406779661016949,1.5053779128114305e-05,6.740926728721561e-06,4.244308608273665e-14
SNP6401,0.6423728813559322,5.425742322889467e-06,4.235992407089742e-06,1.3339255626002948e-13
SNP986,0.6423728813559322,1.3774942690361058e-05,1.0155814891320704e-05,4.547473508864641e-13
SNP7102,0.6423728813559322,1.343068467425231e-05,1.1682745811839991e-05,-2.2282620193436741e-13
SNP5239,0.6423728813559322,1.647733390503466e-05,1.0133641481930233e-05,2.5162686749051015e-13
SNP14786,0.6423728813559322,1.4568054793926422e-05,6.00575084840775e-06,-1.2126596023639044e-14
SNP348,0.6423728813559322,9.315640627391985e-06,6.52232895204773e-06,-1.0610771520684163e-13
SNP288,0.6423728813559322,1.4140594436563939e-05,5.787935488724615e-06,1.6370904631912708e-13
SNP3503,0.6423728813559322,1.1868159896645617e-05,1.1251166117842336e-05,1.7583564234276612e-13
SNP5662,0.6423728813559322,9.564685715304222e-06,5.271966726635012e-06,2.1827872842550277e-13
SNP11130,0.6423728813559322,1.1366273959273106e-05,1.0940593965510558e-05,3.277970487639929e-14
SNP8403,0.6423728813559322,4.3355368173555085e-06,5.130629325874833e-06,6.366462912410498e-14
SNP9999,0.6423728813559322,1.5901841846546933e-05,8.21362943592295e-06,1.8189894035458566e-13
SNP1236,0.6423728813559322,1.3320182335216183e-05,1.0036840797924897e-05,-4.699055959160129e-14
SNP14418,0.6423728813559322,1.2633680259265626e-05,7.942999884947498e-06,-4.8506384094556176e-14
SNP6934,0.6423728813559322,1.4242218706688922e-05,1.1807152187630225e-05,1.3945585427184899e-13
SNP1499,0.6423728813559322,1.0970049030826582e-05,4.816040945957243e-06,3.637978807091713e-14
SNP101,0.6423728813559322,1.3086048519047229e-05,1.0322891766010368e-05,2.41016095969826e-13
SNP7981,0.6423728813559322,1.182293267447676e-05,1.0030023563867583e-05,1.9099388737231492e-13
SNP11929,0.6423728813559322,1.4928025487582393e-05,8.874101528488965e-06,-3.9108272176235914e-13
SNP7178,0.6423728813559322,1.3443601478684286e-05,9.991867921861037e-06,1.1065518871570627e-13
SNP1886,0.6423728813559322,1.3791246583423345e-05,5.896102416850271e-06,-1.3945585427184899e-13
SNP12179,0.6423728813559322,1.1017663528036792e-05,6.59251157796417e-06,7.275957614183426e-14
SNP14950,0.6423728813559322,8.982317070452457e-06,7.111659645244314e-06,-3.334813906500737e-14
SNP5838,0.6423728813559322,1.2327769642414369e-05,1.1403991098061802e-05,9.117151478221786e-15
SNP7046,0.6423728813559322,6.546148973332795e-06,6.351312790150058e-06,3.031649005909761e-14
SNP7681,0.6423728813559322,1.6064529706151613e-05,7.265067453594126e-06,3.5773458269735175e-13
SNP10334,0.6423728813559322,1.3991749048424632e-05,1.1104324960190813e-05,-1.1975013573343554e-13
SNP7784,0.6423728813559322,1.1563586628350701e-05,8.289031513154014e-06,-8.791782117138306e-14
SNP6171,0.6423728813559322,1.5234564895460304e-05,7.0219337144260175e-06,-7.882287415365378e-14
SNP9775,0.6423728813559322,1.0221826132692513e-05,5.317969220566658e-06,1.6067739731321732e-13
SNP2707,0.6423728813559322,1.3082870776391549e-05,8.307903927036682e-06,-1.6067739731321732e-13
SNP63,0.6423728813559322,7.498312185513593e-06,6.127476473993018e-06,-1.0610771520684163e-13
SNP12058,0.6423728813559322,9.945947849701043e-06,5.597275854667878e-06,1.1217101321866115e-13
SNP2295,0.6423728813559322,1.1999075883674474e-05,7.772044010963112e-06,-4.395891058569153e-13
SNP221,0.6423728813559322,1.1697960126184625e-05,6.017233354916956e-06,-2.3646862246096135e-13
SNP14089,0.6423728813559322,9.0180481159526e-06,3.3817771264198634e-06,4.5474735088646414e-14
SNP1817,0.6423728813559322,1.4114228021450496e-05,7.933303329230994e-06,-1.2126596023639044e-14
SNP13052,0.6440677966101694,7.998036650557576e-06,6.167646277381284e-06,1.1823431123048067e-13
SNP1404,0.6440677966101694,1.410284681696794e-05,6.060968407243515e-06,-1.6370904631912708e-13
SNP10220,0.6440677966101694,4.194834273221204e-06,3.5326070136976174e-06,6.669627813001474e-14
SNP62,0.6440677966101694,1.3548175741107115e-05,1.2324241328863474e-05,8.261243541104098e-14
SNP12338,0.6440677966101694,1.2802647294544537e-05,5.45963069756552e-06,2.6072181450823944e-13
SNP12658,0.6440677966101694,1.4203239782849171e-05,6.291786738340082e-06,2.1827872842550277e-13
SNP11490,0.6440677966101694,1.19977757306818e-05,6.862384143860527e-06,1.9705718538413446e-13
SNP1979,0.6440677966101694,1.40269134620515e-05,7.822329039964367e-06,3.1529149661461513e-13
SNP13696,0.6440677966101694,1.5103025501351416e-05,6.41551251515514e-06,6.669627813001474e-14
SNP3608,0.6440677966101694,1.3183503639690268e-05,6.5856339697024774e-06,-8.48861721654733e-14
SNP9272,0.6440677966101694,1.3228790072995858e-05,8.243119755175745e-06,1.4551915228366852e-13
SNP355,0.6440677966101694,1.552762178410679e-05,7.991585638833152e-06,3.9108272176235914e-13
SNP10377,0.6440677966101694,1.1666837699522149e-05,5.655038324700723e-06,-5.760133111228546e-14
SNP7661,0.6440677966101694,1.3786163932915467e-05,7.540435390658409e-06,4.608106488982837e-13
SNP1668,0.6440677966101694,1.3177869786886732e-05,5.843817798883719e-06,-1.3945585427184899e-13
SNP5729,0.6440677966101694,1.1384723238734296e-05,5.151859856206064e-06,-6.669627813001474e-14
SNP3158,0.6440677966101694,1.1524861063207937e-05,9.986259781872836e-06,-1.4627706453514595e-13
SNP10095,0.6440677966101694,1.4528169308505313e-05,1.0945916744605132e-05,-8.033869865660866e-14
SNP4252,0.6440677966101694,1.4259108290085958e-05,6.418342982140175e-06,-1.6370904631912708e-13
SNP2683,0.6440677966101694,1.397092121502889e-05,5.6217523446628245e-06,-4.244308608273665e-14
SNP7890,0.6440677966101694,1.360094245531703e-05,1.0346860739049147e-05,-3.5925040720030667e-13
SNP9864,0.6440677966101694,1.3610281882089719e-05,8.573316141977218e-06,1.5764574830730757e-13
SNP5456,0.6440677966101694,1.4672420723703302e-05,9.193998143213307e-06,1.8189894035458565e-14
SNP2997,0.6440677966101694,1.3575959201261867e-05,1.1612371116028152e-05,1.2126596023639044e-14
SNP14481,0.6440677966101694,1.230040122209175e-05,8.830461077153132e-06,-5.911715561524034e-13
SNP5389,0.6440677966101694,1.2702293477862744e-05,9.547477257830847e-06,-3.183231456205249e-14
SNP12608,0.6440677966101694,1.0347642261573734e-05,1.0285834909762558e-05,1.2126596023639043e-13
SNP7871,0.6440677966101694,1.527696001479247e-05,6.597215041555153e-06,-7.275957614183426e-14
SNP7660,0.6440677966101694,1.2953059340361505e-05,5.307802262242984e-06,1.8189894035458566e-13
SNP2877,0.6440677966101694,6.740288984777483e-06,6.048134115297273e-06,4.244308608273665e-14
SNP7955,0.6440677966101694,1.087711837196063e-05,4.434681002899545e-06,1.8189894035458565e-14
SNP10609,0.6440677966101694,7.67272576619386e-06,5.380941176776898e-06,-1.4855080128957828e-13
SNP3901,0.6440677966101694,1.0942769619456765e-05,4.810052518712613e-06,1.1217101321866115e-13
SNP8499,0.6440677966101694,1.3436530413552342e-05,7.462367246012704e-06,8.48861721654733e-14
SNP13076,0.6457627118644068,6.691511424226822e-06,7.837644680447536e-06,-5.3053857603420815e-14
SNP192,0.6457627118644068,1.0675972265138019e-05,6.3295586711401145e-06,5.153803310046593e-14
SNP2235,0.6457627118644068,3.8140564007941674e-06,4.830274071547484e-06,-3.4863963567962246e-14
SNP14708,0.6457627118644068,1.3892535583484763e-05,5.87390302931673e-06,1.4551915228366852e-13
SNP10038,0.6457627118644068,1.3411710760919959e-05,9.183357471107697e-06,1.5158245029548804e-14
SNP12000,0.6457627118644068,1.2332254421683804e-05,4.790244557836588e-06,-8.48861721654733e-14
SNP9923,0.6457627118644068,1.2871818022783069e-05,5.725939036288335e-06,-3.2741809263825415e-13
SNP9624,0.6457627118644068,1.4019733780514799e-05,9.0446785241593e-06,1.3036090725411972e-13
SNP13267,0.6457627118644068,1.1432994757948714e-05,6.132232262865026e-06,1.8493058936049541e-13
SNP12118,0.6457627118644068,1.236155595203551e-05,7.05297922273435e-06,-2.1827872842550277e-13
SNP13548,0.6457627118644068,7.823847475568376e-06,7.660390580278336e-06,1.6370904631912708e-13
SNP6002,0.6457627118644068,1.2594321281843198e-05,7.770441603127526e-06,-2.4253192047278088e-14
SNP2604,0.6457627118644068,1.0617570827283393e-05,6.269061167801452e-06,7.579122514774402e-14
SNP10849,0.6457627118644068,1.1616830336909819e-05,6.551310322358721e-06,6.063298011819522e-15
SNP9753,0.6457627118644068,9.387065892951795e-06,4.801970556250961e-06,3.2135479462643464e-13
SNP9450,0.6457627118644068,1.2107904580413258e-05,1.2563977891669584e-05,-9.019155792581538e-14
SNP1350,0.6457627118644068,1.3610054944971731e-05,6.016240291674732e-06,-3.637978807091713e-14
SNP12319,0.6457627118644068,1.2267832874689095e-05,5.125022307867633e-06,-1.4551915228366852e-13
SNP12481,0.6457627118644068,1.1283845553104281e-05,1.063683072661728e-05,-1.1671848672752578e-13
SNP2606,0.6457627118644068,1.22891717243571e-05,1.1443891147146907e-05,1.0307606620093186e-13
SNP7740,0.6457627118644068,8.90411807934773e-06,6.3684820447046905e-06,2.7284841053187846e-14
SNP11909,0.6457627118644068,7.731356469472908e-06,6.191868238276674e-06,9.398111918320258e-14
SNP2134,0.6457627118644068,1.5168603628505176e-05,1.0561122451426489e-05,-1.3339255626002948e-13
SNP267,0.6457627118644068,1.1197055640271477e-05,5.010068174586072e-06,-6.669627813001474e-14
SNP10909,0.6457627118644068,1.468636834336697e-05,1.0270437626877126e-05,-2.7588005953778824e-13
SNP7754,0.6457627118644068,5.929562303208513e-06,5.55256156821753e-06,-6.669627813001474e-14
SNP7679,0.6457627118644068,4.23889965077251e-06,4.410324310874737e-06,-1.6825651982799172e-13
SNP1579,0.6457627118644068,1.211887663885136e-05,7.737513512817159e-06,-1.3945585427184899e-13
SNP8539,0.6457627118644068,5.242774395810557e-06,4.235143278918916e-06,2.1221543041368327e-14
SNP7253,0.6457627118644068,1.4951992294906328e-05,6.944105767374183e-06,6.063298011819522e-14
SNP14642,0.6457627118644068,1.0597555519780144e-05,4.442196719346468e-06,-3.637978807091713e-14
SNP1345,0.6457627118644068,1.557358262592364e-05,9.407817821979642e-06,3.486396356796225e-13
SNP274,0.6457627118644068,1.1731039488343717e-05,7.219495951923992e-06,1.7886729134867588e-13
SNP9079,0.6457627118644068,5.282503379930858e-06,3.8524530783615605e-06,2.1221543041368327e-14
SNP4765,0.6457627118644068,1.4492158188659232e-05,4.949873943903145e-06,-4.8506384094556176e-14
SNP13161,0.6457627118644068,5.040667576092043e-06,5.698137873672908e-06,5.0022208597511053e-14
SNP9357,0.6457627118644068,1.3691694843487311e-05,1.3112944363168447e-05,-1.009918075093689e-13
SNP952,0.6457627118644068,1.1658811129867294e-05,9.000000387444173e-06,-7.579122514774402e-14
SNP6143,0.6457627118644068,1.2189194379364683e-05,7.0725820392739224e-06,-6.063298011819522e-15
SNP12231,0.6457627118644068,7.38783768004699e-06,6.214972964920439e-06,1.8189894035458565e-14
SNP11082,0.6457627118644068,9.174482517361564e-06,4.774635834901661e-06,3.031649005909761e-14
SNP7385,0.6474576271186441,7.234527029140736e-06,6.101247572490903e-06,7.579122514774402e-14
SNP3881,0.6474576271186441,1.1303370643342229e-05,1.0557092420820951e-05,2.0425735177317013e-13
SNP1778,0.6474576271186441,6.629759263887536e-06,4.8085571886495075e-06,-4.8506384094556176e-14
SNP849,0.6474576271186441,9.036999545060098e-06,6.977397517873903e-06,2.4253192047278088e-14
SNP2869,0.6474576271186441,1.5727789941593075e-05,8.451701859082738e-06,1.2126596023639043e-13
SNP111,0.6474576271186441,1.2074438635257441e-05,1.1142301247380207e-05,-1.6825651982799172e-13
SNP12899,0.6474576271186441,1.3684629836158517e-05,6.55201184010687e-06,-6.063298011819522e-14
SNP11335,0.6474576271186441,1.461677620682167e-05,8.431842527010614e-06,-2.0615213240186372e-13
SNP13292,0.6474576271186441,1.1425272008030637e-05,5.348188072002611e-06,-1.8493058936049541e-13
SNP14551,0.6474576271186441,1.2828523125184196e-05,7.487997582956836e-06,-1.8493058936049541e-13
SNP4771,0.6474576271186441,1.1479619575614681e-05,1.031045744170285e-05,3.9335645851679146e-13
SNP14154,0.6474576271186441,1.2980738538317383e-05,4.925383007501166e-06,-1.2126596023639044e-14
SNP12126,0.6474576271186441,1.2609731644867376e-05,5.792135350653824e-06,3.031649005909761e-14
SNP7150,0.6474576271186441,8.638996784308498e-06,7.37978658976284e-06,6.972792713592449e-14
SNP1073,0.6474576271186441,1.4594232064458387e-05,7.79434690428907e-06,-1.2126596023639044e-14
SNP2447,0.6474576271186441,7.730422691262599e-06,6.314864120728516e-06,-1.5158245029548804e-14
SNP6496,0.6474576271186441,1.337428215416973e-05,1.2058776782724617e-05,-2.2282620193436741e-13
SNP13323,0.6474576271186441,1.3483196768599252e-05,7.988545636664639e-06,-2.1827872842550277e-13
SNP10846,0.6474576271186441,1.1058051016637668e-05,4.9052188672637246e-06,1.5158245029548803e-13
SNP4532,0.6474576271186441,1.5708611987671852e-05,1.0606319124676576e-05,3.941143707682689e-14
SNP3010,0.6474576271186441,1.4088117365342139e-05,8.593007989065207e-06,-2.1221543041368327e-14
SNP2198,0.6474576271186441,1.3746055289326857e-05,5.934203626482167e-06,1.2126596023639044e-14
SNP7536,0.6474576271186441,1.1721447238718004e-05,4.995367256309296e-06,-8.48861721654733e-14
SNP14815,0.6474576271186441,1.3251825469827357e-05,6.197987129364676e-06,1.5158245029548803e-13
SNP7528,0.6474576271186441,1.1048233003142135e-05,6.811515292597474e-06,8.48861721654733e-14
SNP13169,0.6474576271186441,1.3049439039605205e-05,8.982843796752501e-06,8.48861721654733e-14
SNP8416,0.6474576271186441,1.0346916412042143e-05,7.816315262447119e-06,2.1827872842550277e-13
SNP2320,0.6474576271186441,1.3182203153216202e-05,9.125583429954755e-06,-2.4859521848460037e-13
SNP269,0.6474576271186441,1.4582612990731529e-05,6.4604469762180315e-06,3.637978807091713e-14
SNP9575,0.6474576271186441,9.884402685808407e-06,3.697920683236519e-06,1.3945585427184899e-13
SNP7727,0.6474576271186441,1.2193157878452136e-05,4.990537926730929e-06,-8.48861721654733e-14
SNP4403,0.6474576271186441,1.542359524743612e-05,1.1611537013689733e-05,2.6375346351414917e-13
